fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-16,1215,19.0,2,89.61
2025-10-16,1410,46.0,3,80.45
2025-10-16,1520,37.0,2,98.9
2025-10-16,1769,23.0,7,36.29
2025-10-16,1685,45.0,8,60.39
2025-10-16,1508,48.0,8,87.51
2025-10-16,1830,37.0,1,149.29
2025-10-16,1572,32.0,1,81.33
2025-10-16,1685,48.0,1,97.46
2025-10-16,1654,4.0,3,71.24
2025-10-16,1735,3.0,2,49.44
2025-10-16,1311,21.0,6,34.06
2025-10-16,1834,1.0,-5,73.55
2025-10-16,1119,22.0,6,92.21
2025-10-16,1377,11.0,3,136.41
2025-10-16,1831,11.0,5,6.97
2025-10-16,1296,20.0,7,117.89
2025-10-16,1911,20.0,9,41.65
2025-10-16,1695,26.0,4,75.96
2025-10-16,1485,49.0,9,123.6
2025-10-16,1467,35.0,8,18.96
2025-10-16,1172,29.0,1,76.81
2025-10-16,1184,38.0,1,38.61
2025-10-16,1903,30.0,6,26.77
2025-10-16,1342,34.0,5,107.99
2025-10-16,1308,45.0,4,116.93
2025-10-16,1595,8.0,5,141.35
2025-10-16,1371,44.0,3,14.02
2025-10-16,1554,31.0,1,119.19
2025-10-16,1860,27.0,9,140.55
2025-10-16,1962,22.0,1,76.3
2025-10-16,1836,36.0,1,87.23
2025-10-16,1858,7.0,1,12.77
2025-10-16,1810,26.0,7,63.38
2025-10-16,1364,19.0,1,125.78
2025-10-16,1662,10.0,7,100.78
2025-10-16,1077,48.0,5,47.22
2025-10-16,1620,26.0,1,10.62
2025-10-16,1661,32.0,8,146.1
2025-10-16,1239,26.0,6,42.01
2025-10-16,1218,4.0,6,99.74
2025-10-16,1378,3.0,7,59.42
2025-10-16,1983,18.0,2,44.14
2025-10-16,1032,39.0,1,52.64
2025-10-16,1757,12.0,4,131.03
2025-10-16,1230,16.0,2,99.57
2025-10-16,1304,29.0,6,131.9
2025-10-16,1873,26.0,6,100.76
2025-10-16,1254,7.0,8,9.27
2025-10-16,1665,34.0,2,13.46
2025-10-16,1659,37.0,1,56.44
2025-10-16,1758,26.0,4,69.07
2025-10-16,1573,36.0,2,125.71
2025-10-16,1757,15.0,4,34.8
2025-10-16,1590,26.0,2,90.92
2025-10-16,1178,,7,
2025-10-16,1634,44.0,5,109.89
2025-10-16,1091,37.0,9,142.92
2025-10-16,1929,27.0,4,58.69
2025-10-16,1169,34.0,4,71.4
2025-10-16,1767,29.0,5,45.6
2025-10-16,1247,38.0,8,107.05
2025-10-16,1272,37.0,2,141.86
2025-10-16,1103,20.0,3,48.84
2025-10-16,1230,22.0,9,49.16
2025-10-16,1744,9.0,7,76.11
2025-10-16,1394,16.0,1,46.61
2025-10-16,-1,15.0,4,30.92
2025-10-16,1559,40.0,7,135.64
2025-10-16,1269,32.0,6,21.68
2025-10-16,1908,11.0,9,111.42
2025-10-16,1064,45.0,4,46.55
2025-10-16,1398,10.0,2,92.55
2025-10-16,1463,44.0,3,108.55
2025-10-16,1248,25.0,6,115.61
2025-10-16,1730,44.0,4,95.8
2025-10-16,1071,42.0,5,40.45
2025-10-16,1986,19.0,2,55.19
2025-10-16,1517,1.0,4,61.72
2025-10-16,1651,31.0,1,94.87
2025-10-16,1265,27.0,8,141.51
2025-10-16,1712,38.0,6,143.72
2025-10-16,1770,26.0,7,34.61
2025-10-16,1939,44.0,4,33.86
2025-10-16,1753,32.0,6,18.02
2025-10-16,1148,27.0,1,24.86
2025-10-16,1062,9.0,4,32.62
2025-10-16,1035,49.0,9,83.72
2025-10-16,1900,14.0,8,134.7
2025-10-16,1647,40.0,6,59.18
2025-10-16,1836,37.0,6,105.39
2025-10-16,1741,46.0,7,-123.71
2025-10-16,1572,15.0,6,144.49
2025-10-16,1023,34.0,1,112.09
2025-10-16,1285,42.0,5,136.35
2025-10-16,1505,39.0,7,38.54
2025-10-16,1893,34.0,1,76.3
2025-10-16,1014,27.0,7,130.12
2025-10-16,1689,33.0,4,55.32
2025-10-16,1608,47.0,3,8.1
2025-10-16,1065,19.0,5,69.76
2025-10-16,1418,12.0,4,113.82
2025-10-16,1392,22.0,8,128.44
2025-10-16,1208,19.0,3,32.31
2025-10-16,1903,22.0,4,85.08
2025-10-16,1161,34.0,3,15.85
2025-10-16,1893,35.0,9,87.15
2025-10-16,1202,20.0,5,66.61
2025-10-16,1689,24.0,1,30.78
2025-10-16,1747,48.0,6,50.38
2025-10-16,1687,35.0,3,104.48
2025-10-16,1392,40.0,1,104.49
2025-10-16,1618,32.0,8,86.11
2025-10-16,1868,20.0,6,53.78
2025-10-16,1447,7.0,3,102.54
2025-10-16,1281,32.0,6,138.42
2025-10-16,1876,2.0,1,127.67
2025-10-16,1342,2.0,4,93.4
2025-10-16,1630,37.0,3,26.67
2025-10-16,1686,20.0,9,75.38
2025-10-16,1967,11.0,5,10.47
2025-10-16,1034,41.0,3,140.45
2025-10-16,1049,2.0,8,70.45
2025-10-16,1915,48.0,3,83.27
2025-10-16,1937,30.0,4,24.86
2025-10-16,1006,3.0,9,142.48
2025-10-16,1052,21.0,3,145.84
2025-10-16,1239,39.0,7,9.81
2025-10-16,1655,33.0,8,31.4
2025-10-16,1793,11.0,3,137.95
2025-10-16,1121,15.0,1,139.4
2025-10-16,1529,26.0,2,139.33
2025-10-16,1336,30.0,1,94.5
2025-10-16,1095,24.0,5,64.39
