fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-20,1786,45.0,1,45.88
2025-10-20,1496,30.0,7,122.11
2025-10-20,1936,34.0,4,51.66
2025-10-20,1596,40.0,4,148.14
2025-10-20,1351,25.0,2,99.5
2025-10-20,1722,19.0,2,63.17
2025-10-20,1423,3.0,4,146.41
2025-10-20,1596,44.0,8,106.38
2025-10-20,1895,38.0,9,22.37
2025-10-20,1299,43.0,6,85.95
2025-10-20,1947,15.0,5,43.43
2025-10-20,1138,48.0,9,114.03
2025-10-20,1784,14.0,6,89.44
2025-10-20,1079,11.0,5,87.51
2025-10-20,1017,40.0,9,29.02
2025-10-20,1914,5.0,5,73.7
2025-10-20,1999,11.0,1,145.49
2025-10-20,1860,45.0,5,135.3
2025-10-20,1258,22.0,5,116.75
2025-10-20,1419,48.0,3,25.99
2025-10-20,1646,7.0,2,116.53
2025-10-20,1783,20.0,7,106.01
2025-10-20,1088,,1,
2025-10-20,1195,7.0,7,88.32
2025-10-20,1952,18.0,8,129.06
2025-10-20,1621,48.0,1,64.17
2025-10-20,1050,32.0,4,62.3
2025-10-20,1047,30.0,7,149.24
2025-10-20,1694,25.0,8,71.69
2025-10-20,1308,6.0,3,86.57
2025-10-20,1992,21.0,1,139.55
2025-10-20,1581,28.0,8,11.72
2025-10-20,1665,44.0,5,87.82
2025-10-20,1603,16.0,2,63.19
2025-10-20,1257,11.0,4,93.84
2025-10-20,1535,47.0,6,64.01
2025-10-20,1311,8.0,9,99.38
2025-10-20,1017,30.0,8,76.17
2025-10-20,1574,40.0,4,74.39
2025-10-20,1873,27.0,7,98.77
2025-10-20,1530,46.0,2,140.28
2025-10-20,1980,21.0,6,42.79
2025-10-20,1734,21.0,5,124.01
2025-10-20,1252,3.0,2,68.37
2025-10-20,1755,13.0,1,38.13
2025-10-20,1111,45.0,5,30.35
2025-10-20,1485,29.0,4,106.21
2025-10-20,1999,32.0,2,59.44
2025-10-20,1884,30.0,8,144.96
2025-10-20,1489,24.0,7,123.23
2025-10-20,1663,35.0,2,142.72
2025-10-20,1827,35.0,6,78.55
2025-10-20,1209,4.0,4,123.81
2025-10-20,1147,11.0,4,17.36
2025-10-20,1486,26.0,1,148.43
2025-10-20,1208,35.0,6,112.57
2025-10-20,1198,10.0,5,10.12
2025-10-20,1885,27.0,7,149.17
2025-10-20,1702,19.0,3,60.74
2025-10-20,1682,21.0,3,101.88
2025-10-20,1465,47.0,5,130.83
2025-10-20,1663,20.0,9,50.7
2025-10-20,1984,39.0,5,9.55
2025-10-20,1536,19.0,4,36.31
2025-10-20,1129,39.0,8,-58.62
2025-10-20,1234,26.0,1,41.41
2025-10-20,1475,8.0,5,112.08
2025-10-20,1989,33.0,2,80.79
2025-10-20,1497,40.0,8,123.33
2025-10-20,1659,41.0,4,93.53
2025-10-20,1133,5.0,5,68.31
2025-10-20,1267,10.0,5,26.07
2025-10-20,1515,5.0,9,66.34
2025-10-20,1308,49.0,6,127.93
2025-10-20,1382,13.0,1,145.52
2025-10-20,1384,30.0,7,129.96
2025-10-20,1343,42.0,6,27.06
2025-10-20,1989,36.0,8,60.49
2025-10-20,1092,34.0,3,54.58
2025-10-20,1645,20.0,7,129.01
2025-10-20,1209,38.0,9,55.61
2025-10-20,1436,28.0,7,101.43
2025-10-20,1040,26.0,9,18.45
2025-10-20,1726,36.0,5,42.47
2025-10-20,1414,45.0,6,107.88
2025-10-20,1835,23.0,6,38.01
2025-10-20,1814,12.0,-5,64.85
2025-10-20,1154,43.0,6,116.85
2025-10-20,1721,46.0,2,38.51
