fecha,id_cliente,id_producto,unidades,precio_unitario
2025-11-06,1433,23.0,4,9.03
2025-11-06,1800,49.0,3,63.39
2025-11-06,1109,20.0,2,69.2
2025-11-06,1602,5.0,9,106.0
2025-11-06,1703,37.0,8,63.28
2025-11-06,1401,49.0,6,113.44
2025-11-06,1170,23.0,2,102.06
2025-11-06,1185,15.0,6,43.43
2025-11-06,1275,15.0,9,74.9
2025-11-06,1373,6.0,4,26.42
2025-11-06,1133,28.0,0,80.79
2025-11-06,1104,18.0,9,104.64
2025-11-06,1027,47.0,7,32.32
2025-11-06,1063,47.0,4,11.16
2025-11-06,1959,21.0,2,144.51
2025-11-06,1065,2.0,4,14.91
2025-11-06,1394,43.0,7,45.01
2025-11-06,1260,7.0,9,87.76
2025-11-06,1201,9.0,4,67.68
2025-11-06,1339,37.0,5,19.81
2025-11-06,1184,23.0,5,43.22
2025-11-06,1257,27.0,3,112.38
2025-11-06,1073,36.0,7,54.6
2025-11-06,1389,36.0,5,47.8
2025-11-06,1161,1.0,8,16.41
2025-11-06,1897,7.0,7,75.1
2025-11-06,1937,33.0,2,52.87
2025-11-06,1613,9.0,8,38.46
2025-11-06,1070,21.0,9,145.47
2025-11-06,1589,18.0,3,59.94
2025-11-06,1489,39.0,2,48.28
2025-11-06,1730,26.0,3,13.99
2025-11-06,1314,42.0,6,9.7
2025-11-06,1165,29.0,7,29.4
2025-11-06,1075,,5,
2025-11-06,1085,44.0,7,81.4
2025-11-06,1183,3.0,2,7.63
2025-11-06,1044,6.0,7,61.1
2025-11-06,1219,47.0,2,38.47
2025-11-06,1302,34.0,9,28.14
2025-11-06,1356,26.0,2,143.73
2025-11-06,1526,25.0,8,95.31
2025-11-06,-1,31.0,1,50.98
2025-11-06,1193,11.0,9,120.48
2025-11-06,1715,27.0,4,116.26
2025-11-06,,44.0,3,131.11
2025-11-06,1520,48.0,7,-34.5
2025-11-06,1400,7.0,5,31.33
2025-11-06,1516,21.0,3,68.12
2025-11-06,1968,43.0,4,68.99
2025-11-06,1662,10.0,5,14.79
2025-11-06,1889,29.0,3,58.99
2025-11-06,1210,20.0,6,58.64
2025-11-06,1286,40.0,7,100.98
2025-11-06,1517,4.0,6,77.48
2025-11-06,1855,14.0,9,73.11
2025-11-06,1407,14.0,1,55.7
2025-11-06,1080,28.0,4,98.91
2025-11-06,1809,30.0,9,133.33
2025-11-06,1637,1.0,7,137.49
2025-11-06,1059,9.0,4,66.3
2025-11-06,1726,12.0,8,145.31
2025-11-06,1630,48.0,7,88.98
2025-11-06,1709,6.0,2,92.83
2025-11-06,1439,29.0,4,141.12
2025-11-06,1996,47.0,6,80.7
2025-11-06,1414,28.0,6,102.5
2025-11-06,1047,10.0,4,131.61
2025-11-06,1998,6.0,3,149.14
2025-11-06,1163,39.0,9,75.3
2025-11-06,1427,36.0,9,30.17
2025-11-06,1776,19.0,1,7.37
2025-11-06,1825,2.0,2,114.59
2025-11-06,1570,7.0,7,126.13
2025-11-06,1955,40.0,9,84.29
2025-11-06,1098,15.0,2,53.71
2025-11-06,1482,14.0,9,67.0
2025-11-06,1081,34.0,6,123.4
2025-11-06,1044,22.0,7,17.94
2025-11-06,1025,32.0,6,94.17
2025-11-06,1029,9.0,6,59.21
2025-11-06,1641,2.0,2,34.91
2025-11-06,1184,35.0,4,114.9
2025-11-06,1828,28.0,8,9.45
2025-11-06,1766,6.0,0,41.01
2025-11-06,1889,32.0,6,113.62
2025-11-06,1862,32.0,7,125.7
2025-11-06,1903,47.0,7,55.02
2025-11-06,1512,9.0,7,97.33
2025-11-06,1541,49.0,7,92.85
2025-11-06,1335,42.0,3,95.75
2025-11-06,1753,4.0,3,62.2
2025-11-06,1138,39.0,7,47.35
2025-11-06,1684,42.0,8,119.24
2025-11-06,1323,48.0,3,109.97
2025-11-06,1100,8.0,5,138.31
2025-11-06,1661,11.0,3,129.95
2025-11-06,1843,47.0,1,27.8
2025-11-06,1279,6.0,7,61.89
2025-11-06,1655,31.0,6,94.79
2025-11-06,1401,26.0,4,118.12
2025-11-06,1321,8.0,7,136.74
2025-11-06,1390,11.0,8,36.99
2025-11-06,1039,16.0,6,104.34
2025-11-06,1816,37.0,6,51.04
2025-11-06,1830,47.0,6,22.55
2025-11-06,1144,48.0,2,106.24
2025-11-06,1629,24.0,7,111.57
2025-11-06,1807,18.0,2,56.93
2025-11-06,1433,14.0,3,9.38
2025-11-06,1291,47.0,9,47.3
2025-11-06,1578,6.0,3,-143.06
2025-11-06,1223,21.0,8,35.14
2025-11-06,1406,4.0,6,127.91
2025-11-06,1567,46.0,6,98.03
2025-11-06,1175,2.0,6,125.41
2025-11-06,1083,38.0,4,79.0
2025-11-06,1962,35.0,9,36.33
2025-11-06,1036,30.0,1,88.27
2025-11-06,1053,34.0,3,86.14
2025-11-06,1864,5.0,3,125.18
2025-11-06,1952,6.0,8,137.61
2025-11-06,1798,35.0,7,51.94
2025-11-06,1003,12.0,6,86.87
2025-11-06,1797,43.0,8,118.61
2025-11-06,1246,23.0,4,91.08
2025-11-06,1676,19.0,3,79.84
2025-11-06,1713,33.0,5,35.08
2025-11-06,1573,43.0,6,124.04
2025-11-06,1005,12.0,8,43.79
2025-11-06,1315,24.0,2,124.16
2025-11-06,1734,25.0,6,133.8
2025-11-06,1557,17.0,2,42.31
2025-11-06,1135,35.0,4,92.39
2025-11-06,1318,24.0,5,90.9
2025-11-06,1706,17.0,9,107.17
2025-11-06,1079,46.0,2,75.91
2025-11-06,1248,44.0,6,145.86
2025-11-06,1020,35.0,2,119.99
2025-11-06,1782,35.0,7,85.51
2025-11-06,1072,1.0,7,93.44
2025-11-06,1831,43.0,3,88.59
