fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-25,1758,25.0,4,46.86
2025-10-25,1490,1.0,2,24.69
2025-10-25,1088,32.0,7,106.26
2025-10-25,1855,11.0,4,60.25
2025-10-25,1696,24.0,3,96.42
2025-10-25,1776,15.0,5,68.78
2025-10-25,1670,20.0,9,148.12
2025-10-25,1324,49.0,6,119.64
2025-10-25,1313,14.0,4,66.4
2025-10-25,1197,22.0,2,122.2
2025-10-25,1421,27.0,4,127.52
2025-10-25,1687,23.0,8,43.3
2025-10-25,1233,32.0,4,25.0
2025-10-25,1473,22.0,6,96.72
2025-10-25,1154,13.0,4,37.5
2025-10-25,1724,15.0,6,105.55
2025-10-25,1897,41.0,6,31.88
2025-10-25,1106,43.0,5,48.08
2025-10-25,1116,13.0,3,90.54
2025-10-25,1974,7.0,5,58.06
2025-10-25,1815,3.0,5,16.03
2025-10-25,1689,14.0,1,7.84
2025-10-25,1145,24.0,3,31.24
2025-10-25,1566,38.0,2,142.7
2025-10-25,1728,2.0,6,74.23
2025-10-25,1164,22.0,9,115.2
2025-10-25,1105,12.0,1,133.18
2025-10-25,1708,3.0,2,62.43
2025-10-25,1645,9.0,2,62.66
2025-10-25,1734,45.0,5,32.48
2025-10-25,1206,21.0,7,92.28
2025-10-25,1906,2.0,6,77.69
2025-10-25,1677,5.0,2,58.06
2025-10-25,1330,16.0,5,25.58
2025-10-25,1803,8.0,2,103.94
2025-10-25,1230,47.0,2,53.22
2025-10-25,1391,42.0,3,99.28
2025-10-25,1502,2.0,8,117.21
2025-10-25,1766,26.0,8,122.48
2025-10-25,1312,25.0,9,94.14
2025-10-25,1137,5.0,4,50.3
2025-10-25,1191,45.0,9,14.57
2025-10-25,1285,20.0,5,10.79
2025-10-25,1653,35.0,1,95.22
2025-10-25,1699,22.0,7,132.37
2025-10-25,1269,14.0,8,82.83
2025-10-25,1335,41.0,3,141.36
2025-10-25,1400,34.0,7,148.88
2025-10-25,1463,18.0,3,26.66
2025-10-25,1832,15.0,3,137.33
2025-10-25,1486,32.0,1,76.07
2025-10-25,1615,49.0,2,108.01
2025-10-25,1516,13.0,8,86.93
2025-10-25,1756,26.0,9,56.11
2025-10-25,1112,5.0,5,142.36
2025-10-25,1315,37.0,9,97.98
2025-10-25,1356,7.0,4,13.44
2025-10-25,1407,15.0,1,103.23
2025-10-25,1142,20.0,6,87.63
2025-10-25,1066,23.0,5,59.89
2025-10-25,1313,27.0,9,134.84
2025-10-25,1965,36.0,9,140.77
2025-10-25,1846,46.0,2,37.73
2025-10-25,1866,7.0,8,6.63
2025-10-25,1442,39.0,3,69.21
2025-10-25,99999,16.0,1,88.4
2025-10-25,1618,15.0,5,72.27
2025-10-25,1902,19.0,4,20.28
2025-10-25,1157,45.0,3,31.51
2025-10-25,1637,42.0,6,65.93
2025-10-25,1429,20.0,6,30.3
2025-10-25,1761,22.0,8,55.08
2025-10-25,1648,26.0,1,-111.33
2025-10-25,1348,25.0,6,74.0
2025-10-25,1718,31.0,6,119.63
2025-10-25,1285,25.0,1,90.16
2025-10-25,1242,40.0,4,57.25
2025-10-25,1704,35.0,1,109.36
2025-10-25,1906,48.0,3,10.58
2025-10-25,1892,27.0,1,64.61
2025-10-25,1060,33.0,6,79.05
2025-10-25,1187,11.0,4,130.58
2025-10-25,1568,,4,
2025-10-25,1147,32.0,3,25.42
2025-10-25,1893,47.0,4,141.13
2025-10-25,1171,43.0,4,115.98
2025-10-25,1454,23.0,3,68.35
2025-10-25,1719,21.0,6,85.61
2025-10-25,1128,33.0,8,34.22
2025-10-25,1327,3.0,1,118.9
2025-10-25,1422,36.0,4,24.07
2025-10-25,1229,43.0,4,106.6
2025-10-25,1535,15.0,5,81.85
2025-10-25,1243,48.0,2,120.36
2025-10-25,1301,17.0,8,27.75
2025-10-25,1493,26.0,8,52.63
2025-10-25,1609,34.0,-5,115.6
2025-10-25,1145,28.0,3,145.5
2025-10-25,1112,17.0,1,67.49
2025-10-25,1609,28.0,9,135.64
2025-10-25,1671,33.0,1,109.35
2025-10-25,1796,37.0,7,107.96
2025-10-25,1678,19.0,3,33.16
2025-10-25,1651,38.0,4,84.13
2025-10-25,1925,48.0,7,88.16
2025-10-25,1626,43.0,2,131.36
2025-10-25,1602,47.0,3,133.52
2025-10-25,1563,35.0,4,22.49
2025-10-25,1484,1.0,4,100.23
2025-10-25,1334,32.0,6,71.74
2025-10-25,1004,40.0,8,68.01
2025-10-25,1541,33.0,8,116.44
2025-10-25,1961,16.0,8,36.78
2025-10-25,1874,36.0,6,19.27
2025-10-25,1168,46.0,9,80.87
2025-10-25,1400,24.0,7,129.58
2025-10-25,1014,16.0,7,137.96
2025-10-25,1155,45.0,6,128.23
2025-10-25,1698,13.0,4,82.81
2025-10-25,1742,10.0,7,41.06
2025-10-25,1945,34.0,4,56.45
2025-10-25,1803,46.0,1,54.86
2025-10-25,1103,28.0,5,38.9
2025-10-25,1125,45.0,2,148.09
2025-10-25,1763,36.0,3,60.65
2025-10-25,1137,32.0,6,48.0
2025-10-25,1771,32.0,9,60.17
2025-10-25,1152,2.0,3,81.13
2025-10-25,1757,15.0,1,125.65
2025-10-25,1575,45.0,4,73.59
2025-10-25,1220,23.0,7,147.1
2025-10-25,1611,13.0,3,73.08
2025-10-25,1925,15.0,4,60.34
2025-10-25,1875,11.0,1,64.42
2025-10-25,1370,47.0,6,70.73
2025-10-25,1114,24.0,3,91.88
2025-10-25,1949,47.0,1,-128.34
2025-10-25,1658,37.0,2,130.42
