fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-28,1034,48.0,5,49.53
2025-10-28,1076,37.0,9,114.4
2025-10-28,1000,39.0,2,46.13
2025-10-28,1393,32.0,7,68.63
2025-10-28,1024,8.0,2,129.47
2025-10-28,1913,16.0,7,108.9
2025-10-28,1604,39.0,9,40.48
2025-10-28,1563,18.0,1,123.26
2025-10-28,1310,35.0,5,132.74
2025-10-28,1377,36.0,-5,71.02
2025-10-28,1951,40.0,4,92.28
2025-10-28,1803,31.0,9,118.81
2025-10-28,1392,8.0,8,35.88
2025-10-28,1085,43.0,6,79.12
2025-10-28,1514,7.0,4,18.68
2025-10-28,1694,,7,
2025-10-28,1896,27.0,4,122.91
2025-10-28,1520,16.0,7,106.22
2025-10-28,1885,39.0,9,105.28
2025-10-28,1305,27.0,6,60.38
2025-10-28,1761,12.0,1,134.46
2025-10-28,1377,26.0,8,143.31
2025-10-28,1500,36.0,3,137.08
2025-10-28,1698,44.0,2,79.97
2025-10-28,1946,16.0,8,18.17
2025-10-28,1676,18.0,8,65.95
2025-10-28,1611,15.0,2,92.53
2025-10-28,1271,30.0,1,36.23
2025-10-28,1552,3.0,2,35.08
2025-10-28,1053,25.0,2,44.05
2025-10-28,1295,16.0,6,113.97
2025-10-28,1692,46.0,3,47.98
2025-10-28,1828,39.0,3,78.49
2025-10-28,1235,10.0,2,122.97
2025-10-28,1490,32.0,3,46.88
2025-10-28,1796,47.0,2,57.44
2025-10-28,1345,1.0,2,62.83
2025-10-28,1905,25.0,8,147.97
2025-10-28,1115,18.0,5,124.15
2025-10-28,1466,26.0,6,11.89
2025-10-28,1498,9.0,9,31.8
2025-10-28,1167,8.0,-5,139.92
2025-10-28,-1,44.0,3,103.72
2025-10-28,1240,8.0,1,29.84
2025-10-28,1983,27.0,7,104.4
2025-10-28,1619,46.0,5,143.65
2025-10-28,1056,35.0,5,117.32
2025-10-28,1387,9.0,2,27.67
2025-10-28,1670,34.0,6,129.62
2025-10-28,1492,13.0,8,27.19
2025-10-28,1356,25.0,6,52.9
2025-10-28,1807,44.0,8,148.9
2025-10-28,1650,21.0,2,143.0
2025-10-28,1902,24.0,9,63.54
2025-10-28,1214,10.0,2,31.35
2025-10-28,1107,42.0,5,133.48
2025-10-28,1182,46.0,6,61.77
2025-10-28,1286,35.0,2,136.92
2025-10-28,1677,14.0,1,109.53
2025-10-28,1561,2.0,2,75.14
2025-10-28,1209,21.0,1,47.28
2025-10-28,1640,33.0,3,101.61
2025-10-28,1630,20.0,5,129.09
2025-10-28,1212,47.0,6,142.98
2025-10-28,1622,14.0,3,122.47
2025-10-28,1948,32.0,1,86.96
2025-10-28,1707,4.0,8,143.04
2025-10-28,1280,46.0,2,97.89
2025-10-28,1612,7.0,9,104.87
2025-10-28,1157,7.0,4,115.33
2025-10-28,1758,31.0,9,91.67
2025-10-28,1226,42.0,8,55.53
2025-10-28,1068,13.0,7,72.66
2025-10-28,1517,48.0,8,54.12
2025-10-28,1633,3.0,3,112.9
2025-10-28,1018,16.0,9,30.3
2025-10-28,1215,38.0,6,102.25
2025-10-28,1120,40.0,1,46.21
2025-10-28,,19.0,7,141.69
2025-10-28,1213,38.0,6,32.37
2025-10-28,1483,37.0,5,27.57
2025-10-28,1021,19.0,3,94.6
2025-10-28,1315,23.0,1,117.95
2025-10-28,1440,47.0,1,27.28
2025-10-28,1037,4.0,8,14.36
2025-10-28,1176,8.0,3,136.03
2025-10-28,1239,30.0,1,74.13
2025-10-28,1685,24.0,1,109.69
2025-10-28,1368,27.0,4,52.83
2025-10-28,1999,1.0,2,81.14
2025-10-28,1722,11.0,6,28.25
2025-10-28,1469,22.0,9,106.65
2025-10-28,1924,18.0,4,100.97
2025-10-28,1570,13.0,8,112.9
2025-10-28,1561,49.0,2,21.39
2025-10-28,1766,49.0,1,126.94
2025-10-28,1457,9.0,3,12.09
2025-10-28,1320,44.0,3,10.73
2025-10-28,1538,44.0,1,60.86
2025-10-28,1423,40.0,2,8.77
2025-10-28,1695,17.0,8,69.6
2025-10-28,1860,10.0,5,101.32
2025-10-28,1903,9.0,9,114.8
2025-10-28,1171,10.0,3,77.21
2025-10-28,1111,13.0,4,121.63
2025-10-28,1769,46.0,2,129.62
2025-10-28,1954,43.0,1,39.49
2025-10-28,1520,10.0,8,80.65
2025-10-28,1550,43.0,1,114.16
2025-10-28,1539,43.0,3,72.85
2025-10-28,1899,35.0,2,114.48
2025-10-28,1502,33.0,9,73.06
2025-10-28,1480,14.0,2,143.45
2025-10-28,1966,34.0,9,113.84
2025-10-28,1128,1.0,4,5.74
2025-10-28,1512,22.0,2,133.97
2025-10-28,1931,11.0,5,14.67
2025-10-28,1334,36.0,6,16.97
2025-10-28,1202,35.0,3,56.09
2025-10-28,1989,48.0,9,17.63
2025-10-28,1114,31.0,7,13.68
2025-10-28,1054,23.0,3,28.29
2025-10-28,1819,31.0,7,16.78
2025-10-28,1042,20.0,9,32.5
