fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-13,-1,8.0,1,8.65
2025-10-13,1645,47.0,2,99.18
2025-10-13,1386,33.0,6,49.42
2025-10-13,1934,42.0,2,72.52
2025-10-13,1707,42.0,3,135.05
2025-10-13,1832,30.0,4,118.66
2025-10-13,1824,40.0,6,67.25
2025-10-13,1309,9.0,2,123.67
2025-10-13,1058,,1,
2025-10-13,1447,1.0,1,124.24
2025-10-13,1391,28.0,5,6.35
2025-10-13,1195,20.0,9,137.14
2025-10-13,1714,12.0,4,33.68
2025-10-13,1529,49.0,4,124.48
2025-10-13,1853,31.0,3,13.4
2025-10-13,1427,34.0,6,58.89
2025-10-13,1703,45.0,2,137.97
2025-10-13,1001,4.0,9,103.87
2025-10-13,1924,1.0,6,-84.08
2025-10-13,1514,49.0,8,67.85
2025-10-13,1582,26.0,0,132.51
2025-10-13,1740,28.0,2,71.63
2025-10-13,1334,35.0,3,149.74
2025-10-13,1778,12.0,5,12.44
2025-10-13,1387,1.0,5,131.58
2025-10-13,1225,26.0,2,18.44
2025-10-13,1997,28.0,7,11.45
2025-10-13,1143,35.0,1,133.8
2025-10-13,1091,42.0,1,91.16
2025-10-13,1882,39.0,2,119.5
2025-10-13,1920,26.0,4,78.68
2025-10-13,1150,36.0,6,137.15
2025-10-13,1080,19.0,9,6.16
2025-10-13,1730,26.0,1,149.51
2025-10-13,1953,2.0,3,53.97
2025-10-13,1374,10.0,8,135.59
2025-10-13,1864,26.0,4,69.66
2025-10-13,1271,18.0,7,90.09
2025-10-13,1485,13.0,4,126.26
2025-10-13,1087,40.0,8,126.18
2025-10-13,1528,35.0,3,23.45
2025-10-13,1594,24.0,1,28.52
2025-10-13,1124,37.0,6,124.34
2025-10-13,1313,19.0,3,107.18
2025-10-13,1949,34.0,2,71.61
2025-10-13,1378,3.0,9,112.62
2025-10-13,1522,19.0,1,88.56
2025-10-13,1467,42.0,6,87.69
2025-10-13,1195,1.0,7,85.72
2025-10-13,1040,26.0,9,92.5
2025-10-13,1204,5.0,8,29.48
2025-10-13,1657,46.0,3,46.58
2025-10-13,1535,19.0,1,128.42
2025-10-13,1635,20.0,8,52.93
2025-10-13,1666,12.0,8,124.12
2025-10-13,1244,43.0,2,63.9
2025-10-13,1436,21.0,3,120.79
2025-10-13,1511,22.0,8,32.3
2025-10-13,1649,36.0,1,62.0
2025-10-13,1000,43.0,2,56.63
2025-10-13,1977,42.0,2,79.5
2025-10-13,1484,40.0,7,63.08
2025-10-13,1862,39.0,6,117.92
2025-10-13,1498,46.0,9,59.67
2025-10-13,1518,17.0,7,74.78
2025-10-13,1300,8.0,6,79.93
2025-10-13,1145,33.0,1,98.59
2025-10-13,1035,20.0,3,67.37
2025-10-13,1083,10.0,2,73.03
2025-10-13,1471,28.0,4,103.8
2025-10-13,1358,12.0,2,42.57
2025-10-13,1505,20.0,7,94.67
2025-10-13,1638,43.0,6,13.5
2025-10-13,1918,9.0,6,5.65
2025-10-13,1011,36.0,1,123.59
2025-10-13,1391,39.0,6,124.41
2025-10-13,1470,15.0,2,50.02
2025-10-13,1516,47.0,1,128.97
2025-10-13,1634,19.0,6,121.12
2025-10-13,1528,23.0,8,24.08
2025-10-13,1939,45.0,8,141.05
2025-10-13,1463,45.0,7,11.29
2025-10-13,1195,39.0,3,76.22
2025-10-13,1035,22.0,2,98.72
2025-10-13,1838,42.0,4,67.87
2025-10-13,1100,27.0,5,137.67
2025-10-13,1920,11.0,4,60.1
2025-10-13,1032,21.0,1,127.74
2025-10-13,1543,8.0,8,105.1
2025-10-13,1880,29.0,2,99.77
2025-10-13,1814,3.0,6,38.64
2025-10-13,1526,24.0,7,133.96
2025-10-13,1481,1.0,6,55.26
2025-10-13,1302,1.0,9,34.3
2025-10-13,1847,46.0,2,8.72
2025-10-13,1894,19.0,6,129.8
