fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-19,1176,4.0,6,98.03
2025-10-19,1804,47.0,1,43.96
2025-10-19,1241,40.0,6,99.99
2025-10-19,1556,17.0,5,61.65
2025-10-19,1994,45.0,7,50.68
2025-10-19,1606,34.0,2,49.66
2025-10-19,1614,30.0,1,57.33
2025-10-19,1920,48.0,7,85.65
2025-10-19,1255,32.0,7,131.78
2025-10-19,1123,22.0,2,106.14
2025-10-19,1659,41.0,4,121.38
2025-10-19,1561,14.0,8,44.19
2025-10-19,1732,23.0,8,148.45
2025-10-19,1492,36.0,4,73.6
2025-10-19,1206,17.0,3,102.32
2025-10-19,1888,43.0,4,76.49
2025-10-19,1938,34.0,9,128.5
2025-10-19,1634,1.0,5,106.06
2025-10-19,1053,3.0,1,89.86
2025-10-19,1980,20.0,9,121.13
2025-10-19,1415,35.0,6,118.66
2025-10-19,1660,3.0,5,36.6
2025-10-19,1238,40.0,3,73.41
2025-10-19,1415,19.0,0,61.45
2025-10-19,1465,31.0,5,132.03
2025-10-19,1875,22.0,7,15.71
2025-10-19,1634,16.0,3,145.66
2025-10-19,1702,11.0,1,30.3
2025-10-19,1804,5.0,8,107.47
2025-10-19,1251,23.0,8,79.95
2025-10-19,1709,19.0,5,41.09
2025-10-19,1717,16.0,8,141.27
2025-10-19,1250,19.0,9,132.56
2025-10-19,1789,26.0,1,107.5
2025-10-19,1132,1.0,8,116.33
2025-10-19,1985,47.0,9,17.27
2025-10-19,1235,39.0,1,50.04
2025-10-19,1210,34.0,6,38.75
2025-10-19,1001,1.0,4,143.27
2025-10-19,1761,33.0,9,107.03
2025-10-19,1902,49.0,7,86.76
2025-10-19,1852,34.0,3,135.49
2025-10-19,1421,24.0,5,97.93
2025-10-19,1149,34.0,3,139.76
2025-10-19,1586,39.0,5,82.47
2025-10-19,1700,30.0,5,95.86
2025-10-19,1585,16.0,7,34.07
2025-10-19,1876,33.0,3,23.65
2025-10-19,1611,8.0,2,136.94
2025-10-19,1196,40.0,3,104.06
2025-10-19,1773,29.0,7,140.28
2025-10-19,1882,34.0,1,93.47
2025-10-19,1262,28.0,6,48.35
2025-10-19,1012,35.0,8,27.73
2025-10-19,1038,40.0,7,121.04
2025-10-19,,9.0,8,91.42
2025-10-19,1760,46.0,9,54.98
2025-10-19,1075,43.0,9,96.62
2025-10-19,1551,7.0,1,6.4
2025-10-19,1991,35.0,6,41.96
2025-10-19,1485,22.0,4,41.58
2025-10-19,1139,40.0,9,37.86
2025-10-19,1852,33.0,8,134.81
2025-10-19,1483,38.0,5,81.94
2025-10-19,1594,29.0,4,60.37
2025-10-19,1383,18.0,8,34.59
2025-10-19,1580,33.0,1,55.52
2025-10-19,1353,37.0,5,31.04
2025-10-19,1325,48.0,4,139.85
2025-10-19,1853,42.0,2,26.57
2025-10-19,1525,21.0,9,88.2
2025-10-19,1185,35.0,7,107.32
2025-10-19,1633,32.0,5,46.36
2025-10-19,1316,9.0,5,74.56
2025-10-19,1968,2.0,3,77.61
2025-10-19,1290,30.0,8,13.09
2025-10-19,1615,36.0,1,16.14
2025-10-19,1047,44.0,3,84.76
2025-10-19,1180,40.0,7,67.35
2025-10-19,1025,37.0,6,141.44
2025-10-19,1003,33.0,9,10.76
2025-10-19,1834,16.0,1,120.81
2025-10-19,1204,20.0,8,120.16
2025-10-19,1697,42.0,4,34.83
2025-10-19,1064,48.0,1,146.0
2025-10-19,1870,2.0,7,113.33
2025-10-19,1461,6.0,4,71.08
2025-10-19,1766,37.0,3,40.95
2025-10-19,1786,25.0,2,145.83
2025-10-19,1174,12.0,3,107.94
2025-10-19,99999,18.0,9,63.8
2025-10-19,1917,9.0,1,83.1
2025-10-19,1048,9.0,9,30.91
2025-10-19,1281,2.0,1,90.88
2025-10-19,1848,5.0,2,145.74
2025-10-19,1489,16.0,7,41.27
2025-10-19,1516,46.0,7,6.32
2025-10-19,1935,29.0,7,18.17
2025-10-19,1763,11.0,9,90.62
2025-10-19,1774,12.0,2,146.4
2025-10-19,1642,22.0,9,138.82
2025-10-19,1297,12.0,2,9.01
2025-10-19,1398,16.0,3,77.74
2025-10-19,1053,46.0,1,140.09
2025-10-19,1907,19.0,8,110.28
2025-10-19,1506,22.0,6,64.14
2025-10-19,1663,41.0,8,51.11
2025-10-19,1052,13.0,6,139.1
2025-10-19,1171,6.0,3,120.82
2025-10-19,1004,41.0,2,61.81
2025-10-19,1860,26.0,8,144.3
2025-10-19,1943,25.0,1,20.72
2025-10-19,1533,20.0,1,131.67
2025-10-19,1083,,7,
2025-10-19,1780,18.0,8,46.81
2025-10-19,1017,,8,
2025-10-19,1850,39.0,7,143.64
2025-10-19,1507,23.0,6,77.71
2025-10-19,1297,1.0,4,107.64
2025-10-19,1735,9.0,3,47.9
2025-10-19,1898,10.0,6,113.74
2025-10-19,1561,12.0,4,50.8
2025-10-19,1321,6.0,7,141.49
2025-10-19,1136,9.0,1,-85.64
2025-10-19,1198,19.0,6,149.8
2025-10-19,1333,48.0,7,118.81
2025-10-19,1677,35.0,1,38.14
2025-10-19,1564,28.0,9,17.88
2025-10-19,1559,13.0,2,136.41
2025-10-19,1538,12.0,7,126.39
2025-10-19,1748,49.0,8,107.35
2025-10-19,1495,3.0,6,41.99
2025-10-19,1236,7.0,5,147.63
2025-10-19,1172,21.0,6,144.18
2025-10-19,1262,2.0,1,-121.35
2025-10-19,1406,13.0,2,107.84
2025-10-19,1081,25.0,7,119.07
2025-10-19,1128,26.0,5,38.09
2025-10-19,1361,32.0,2,42.34
2025-10-19,1578,36.0,5,93.28
2025-10-19,1798,22.0,2,74.24
2025-10-19,1422,6.0,1,73.61
2025-10-19,1053,10.0,7,134.07
2025-10-19,1106,2.0,7,98.47
2025-10-19,1763,6.0,8,30.7
2025-10-19,1742,2.0,-5,99.82
2025-10-19,1039,3.0,4,81.85
2025-10-19,1047,35.0,6,148.58
2025-10-19,1839,20.0,5,143.3
2025-10-19,1360,31.0,6,75.62
2025-10-19,1394,6.0,7,83.62
2025-10-19,1201,36.0,5,50.9
2025-10-19,1745,22.0,8,89.91
2025-10-19,1566,14.0,9,14.17
2025-10-19,1169,35.0,5,114.89
2025-10-19,1083,40.0,4,146.94
2025-10-19,1699,17.0,8,125.91
2025-10-19,1528,26.0,4,142.03
2025-10-19,1926,21.0,1,32.92
2025-10-19,1150,4.0,3,99.54
2025-10-19,1803,5.0,5,106.12
2025-10-19,1692,21.0,1,31.35
2025-10-19,1116,49.0,3,7.42
2025-10-19,1525,15.0,2,118.38
2025-10-19,1265,39.0,8,89.7
2025-10-19,1397,29.0,4,149.69
2025-10-19,1032,29.0,9,70.37
2025-10-19,1896,9.0,8,58.43
2025-10-19,1432,5.0,7,24.41
2025-10-19,1126,6.0,7,49.24
2025-10-19,1612,35.0,5,44.18
2025-10-19,1687,17.0,4,112.93
2025-10-19,1184,46.0,3,61.58
2025-10-19,1590,47.0,9,105.16
2025-10-19,1126,35.0,3,122.92
2025-10-19,1283,2.0,8,40.75
2025-10-19,1248,38.0,2,148.69
2025-10-19,1744,14.0,2,144.22
2025-10-19,1007,16.0,5,64.97
2025-10-19,1499,41.0,6,96.99
2025-10-19,1723,19.0,3,27.92
2025-10-19,1428,21.0,9,6.97
2025-10-19,1485,45.0,8,40.24
2025-10-19,1276,15.0,4,38.12
2025-10-19,1266,39.0,2,16.77
2025-10-19,1425,8.0,7,86.9
2025-10-19,1995,44.0,5,47.06
2025-10-19,1367,29.0,2,67.23
2025-10-19,1617,11.0,8,29.32
2025-10-19,1126,36.0,4,79.38
2025-10-19,1893,6.0,2,103.57
2025-10-19,1661,24.0,1,24.98
2025-10-19,1766,14.0,5,134.84
2025-10-19,1134,11.0,9,145.03
2025-10-19,1280,40.0,4,66.25
2025-10-19,1550,22.0,1,73.47
2025-10-19,1228,5.0,3,65.25
2025-10-19,1198,17.0,2,97.98
2025-10-19,1352,1.0,4,134.26
2025-10-19,1534,12.0,2,107.02
