fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-09,1723,12.0,1,134.57
2025-10-09,1247,43.0,8,125.62
2025-10-09,1929,27.0,6,86.14
2025-10-09,1053,14.0,4,149.85
2025-10-09,1156,9.0,1,149.13
2025-10-09,1915,36.0,2,105.42
2025-10-09,1058,32.0,4,102.54
2025-10-09,1906,42.0,1,60.93
2025-10-09,1644,30.0,4,33.76
2025-10-09,1888,9.0,5,144.4
2025-10-09,1513,39.0,8,50.45
2025-10-09,1132,11.0,9,114.38
2025-10-09,1890,13.0,1,141.12
2025-10-09,1654,19.0,9,90.3
2025-10-09,1678,16.0,4,43.19
2025-10-09,1870,26.0,7,52.63
2025-10-09,1428,15.0,1,53.27
2025-10-09,1011,5.0,5,103.32
2025-10-09,1928,10.0,6,31.69
2025-10-09,1049,13.0,8,40.73
2025-10-09,1430,13.0,9,130.23
2025-10-09,1506,7.0,4,67.53
2025-10-09,1639,46.0,3,57.96
2025-10-09,1563,20.0,2,113.34
2025-10-09,1063,31.0,9,48.92
2025-10-09,1451,39.0,5,71.19
2025-10-09,1171,17.0,1,92.82
2025-10-09,1587,40.0,8,57.19
2025-10-09,1980,47.0,5,142.72
2025-10-09,1906,34.0,9,139.66
2025-10-09,1057,7.0,6,37.32
2025-10-09,1953,8.0,4,77.75
2025-10-09,1604,39.0,6,98.47
2025-10-09,1960,8.0,8,100.34
2025-10-09,1212,42.0,-5,141.5
2025-10-09,1888,33.0,7,48.55
2025-10-09,1907,36.0,3,98.24
2025-10-09,1323,46.0,7,88.59
2025-10-09,1355,48.0,2,149.07
2025-10-09,1293,,3,
2025-10-09,1909,33.0,7,72.19
2025-10-09,1142,37.0,3,145.32
2025-10-09,1649,9.0,9,91.51
2025-10-09,1603,16.0,7,17.09
2025-10-09,1199,13.0,6,87.76
2025-10-09,1110,10.0,3,105.98
2025-10-09,1836,49.0,1,-111.67
2025-10-09,1515,40.0,9,119.0
2025-10-09,1447,37.0,8,18.65
2025-10-09,1027,11.0,5,9.81
2025-10-09,1885,25.0,2,22.27
2025-10-09,1275,9.0,6,106.57
2025-10-09,1320,19.0,9,82.04
2025-10-09,1581,32.0,6,102.34
2025-10-09,1880,16.0,7,139.87
2025-10-09,1689,32.0,7,148.09
2025-10-09,1506,27.0,6,107.41
2025-10-09,1638,24.0,8,132.14
2025-10-09,1488,2.0,8,28.08
2025-10-09,1716,16.0,3,75.28
2025-10-09,1896,12.0,6,65.06
2025-10-09,1956,1.0,-5,45.14
