fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-22,1287,4.0,3,79.95
2025-10-22,1522,34.0,6,100.57
2025-10-22,1504,32.0,2,21.08
2025-10-22,1770,30.0,6,39.68
2025-10-22,1065,36.0,7,91.78
2025-10-22,1036,19.0,1,88.97
2025-10-22,1792,30.0,2,60.2
2025-10-22,1463,29.0,3,91.42
2025-10-22,1489,35.0,1,135.79
2025-10-22,1735,14.0,8,65.08
2025-10-22,1891,14.0,9,17.45
2025-10-22,1105,27.0,2,66.92
2025-10-22,1822,21.0,5,140.01
2025-10-22,1813,33.0,1,30.76
2025-10-22,1286,31.0,-5,121.85
2025-10-22,1587,32.0,4,71.41
2025-10-22,1838,26.0,3,113.87
2025-10-22,1577,49.0,3,128.85
2025-10-22,1823,17.0,6,120.14
2025-10-22,1294,22.0,1,12.89
2025-10-22,1816,41.0,6,132.98
2025-10-22,1413,31.0,1,103.56
2025-10-22,1281,5.0,5,96.47
2025-10-22,1652,4.0,6,42.07
2025-10-22,1477,16.0,2,115.82
2025-10-22,1406,3.0,7,100.51
2025-10-22,1574,40.0,2,81.91
2025-10-22,1107,36.0,7,5.07
2025-10-22,1359,18.0,2,18.72
2025-10-22,1306,15.0,3,101.9
2025-10-22,1025,6.0,1,63.41
2025-10-22,1318,49.0,8,129.22
2025-10-22,1062,24.0,6,58.58
2025-10-22,1624,35.0,2,102.44
2025-10-22,1223,11.0,5,10.63
2025-10-22,1918,8.0,5,133.11
2025-10-22,1772,14.0,8,76.33
2025-10-22,1529,38.0,8,107.84
2025-10-22,1574,6.0,4,51.59
2025-10-22,1847,42.0,1,95.76
2025-10-22,1717,1.0,5,67.43
2025-10-22,1348,10.0,6,104.46
2025-10-22,1282,15.0,7,103.73
2025-10-22,1343,33.0,3,52.71
2025-10-22,1897,16.0,5,95.39
2025-10-22,1209,49.0,7,117.59
2025-10-22,1476,43.0,7,32.59
2025-10-22,1559,37.0,8,148.18
2025-10-22,-1,25.0,6,30.12
2025-10-22,1507,17.0,5,89.61
2025-10-22,1247,27.0,1,125.7
2025-10-22,1225,7.0,6,95.55
2025-10-22,1011,5.0,3,56.15
2025-10-22,1744,19.0,9,95.19
2025-10-22,1351,23.0,4,122.87
2025-10-22,1786,7.0,4,5.9
2025-10-22,1576,44.0,6,46.11
2025-10-22,1934,13.0,1,125.83
2025-10-22,1410,13.0,7,73.32
2025-10-22,1356,45.0,6,79.52
2025-10-22,1363,,1,
2025-10-22,1721,17.0,7,26.8
2025-10-22,1462,39.0,1,57.81
2025-10-22,1462,6.0,8,102.15
2025-10-22,1886,20.0,6,51.95
2025-10-22,1526,27.0,2,139.89
2025-10-22,1628,9.0,4,137.27
2025-10-22,1481,1.0,1,29.32
2025-10-22,1600,38.0,9,79.02
2025-10-22,1000,25.0,2,18.27
2025-10-22,1948,11.0,1,148.56
2025-10-22,1860,38.0,6,104.72
2025-10-22,1128,38.0,9,145.7
2025-10-22,1352,3.0,4,21.42
2025-10-22,1030,30.0,3,17.56
2025-10-22,1528,42.0,4,127.23
2025-10-22,1908,36.0,5,87.04
2025-10-22,1284,47.0,2,30.82
2025-10-22,1287,22.0,3,20.14
2025-10-22,1625,40.0,7,24.93
2025-10-22,1878,25.0,9,19.54
2025-10-22,1272,3.0,8,47.84
2025-10-22,1902,37.0,9,75.48
2025-10-22,1865,41.0,2,40.24
2025-10-22,1265,4.0,4,129.34
2025-10-22,1597,8.0,4,15.64
2025-10-22,1479,20.0,4,49.93
2025-10-22,1268,41.0,4,56.35
2025-10-22,1492,31.0,6,41.12
2025-10-22,1229,47.0,5,48.31
2025-10-22,1690,29.0,1,126.06
2025-10-22,1473,3.0,1,88.36
2025-10-22,1507,43.0,9,47.12
2025-10-22,1353,13.0,9,99.56
2025-10-22,1584,26.0,1,43.05
2025-10-22,1572,6.0,5,29.01
2025-10-22,1212,41.0,8,15.04
2025-10-22,1383,49.0,1,115.54
2025-10-22,1761,35.0,6,108.31
2025-10-22,1724,39.0,1,51.5
2025-10-22,1410,19.0,1,37.09
2025-10-22,1394,44.0,5,27.16
2025-10-22,1543,4.0,5,83.13
2025-10-22,1395,26.0,0,91.37
2025-10-22,1128,5.0,6,25.19
2025-10-22,1443,42.0,5,13.1
