fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-14,1910,9.0,4,70.4
2025-10-14,1920,20.0,6,53.15
2025-10-14,1429,30.0,6,125.43
2025-10-14,1517,47.0,7,25.5
2025-10-14,1723,3.0,6,44.71
2025-10-14,1922,,5,
2025-10-14,1591,4.0,9,96.1
2025-10-14,1354,29.0,8,134.51
2025-10-14,1841,44.0,3,32.33
2025-10-14,1094,43.0,7,140.14
2025-10-14,1759,35.0,7,89.55
2025-10-14,1747,29.0,3,124.45
2025-10-14,1143,40.0,6,47.03
2025-10-14,1700,22.0,3,118.57
2025-10-14,1462,28.0,8,59.13
2025-10-14,1259,32.0,1,131.33
2025-10-14,1006,19.0,4,102.72
2025-10-14,1528,45.0,2,46.77
2025-10-14,1590,16.0,7,133.14
2025-10-14,1561,10.0,7,104.42
2025-10-14,1485,13.0,5,77.62
2025-10-14,1125,27.0,5,101.23
2025-10-14,1036,15.0,8,115.03
2025-10-14,1970,9.0,2,46.5
2025-10-14,1162,22.0,7,5.63
2025-10-14,1404,20.0,-5,109.67
2025-10-14,1673,5.0,3,79.58
2025-10-14,1492,33.0,7,34.26
2025-10-14,1307,46.0,3,103.33
2025-10-14,1717,20.0,5,30.67
2025-10-14,1462,18.0,9,-147.77
2025-10-14,1927,6.0,7,22.12
2025-10-14,1633,39.0,0,108.0
2025-10-14,1289,19.0,8,84.13
2025-10-14,1937,47.0,6,85.22
2025-10-14,1378,1.0,6,54.29
2025-10-14,1072,15.0,6,68.93
2025-10-14,1358,36.0,8,28.23
2025-10-14,1708,47.0,6,139.8
2025-10-14,1722,25.0,5,23.97
2025-10-14,1547,1.0,1,80.2
2025-10-14,1733,7.0,4,74.34
2025-10-14,1297,45.0,8,44.2
2025-10-14,1426,18.0,5,15.74
2025-10-14,1168,30.0,7,22.52
2025-10-14,1788,23.0,8,32.15
2025-10-14,1270,44.0,7,20.99
2025-10-14,1628,9.0,9,124.36
2025-10-14,1430,17.0,7,129.11
2025-10-14,1343,16.0,5,43.02
2025-10-14,1357,30.0,6,109.1
2025-10-14,1680,48.0,3,64.16
2025-10-14,1424,33.0,1,124.38
2025-10-14,1433,32.0,6,12.77
2025-10-14,1485,35.0,7,138.6
2025-10-14,1201,38.0,4,5.21
2025-10-14,1048,41.0,9,131.98
2025-10-14,1135,26.0,9,143.7
2025-10-14,1943,34.0,5,42.1
2025-10-14,1306,6.0,7,73.84
2025-10-14,1281,8.0,5,86.77
2025-10-14,1460,39.0,3,31.46
2025-10-14,1572,42.0,8,46.53
2025-10-14,1808,12.0,9,124.61
2025-10-14,1540,19.0,4,47.11
2025-10-14,1075,22.0,5,99.73
2025-10-14,1305,12.0,2,34.81
2025-10-14,1736,15.0,3,55.78
2025-10-14,1280,49.0,9,9.17
2025-10-14,1978,33.0,8,5.09
2025-10-14,1505,38.0,2,17.82
2025-10-14,1277,20.0,2,96.96
2025-10-14,1334,32.0,1,16.57
2025-10-14,1123,22.0,8,16.41
2025-10-14,1091,28.0,1,116.91
2025-10-14,1334,9.0,6,63.8
2025-10-14,1391,6.0,8,72.84
2025-10-14,1126,6.0,2,18.77
2025-10-14,1985,31.0,3,127.92
2025-10-14,1039,41.0,5,5.92
2025-10-14,1518,30.0,9,72.37
2025-10-14,1490,48.0,7,141.16
2025-10-14,1504,18.0,6,121.32
2025-10-14,1802,48.0,2,91.14
2025-10-14,1640,14.0,9,76.54
2025-10-14,1431,6.0,9,129.75
2025-10-14,1793,47.0,6,145.28
2025-10-14,1078,47.0,4,119.35
2025-10-14,1528,39.0,8,80.17
2025-10-14,1762,38.0,6,65.44
2025-10-14,1116,40.0,4,131.04
2025-10-14,1589,29.0,2,18.68
2025-10-14,1765,9.0,5,96.75
2025-10-14,1175,32.0,4,82.58
2025-10-14,1276,19.0,5,22.17
2025-10-14,1302,28.0,1,29.83
2025-10-14,1699,37.0,6,33.6
2025-10-14,1280,20.0,7,88.83
2025-10-14,1804,35.0,5,82.92
2025-10-14,1771,13.0,1,65.16
2025-10-14,1609,26.0,1,42.04
2025-10-14,1007,9.0,3,76.64
2025-10-14,1511,49.0,2,110.44
2025-10-14,1593,8.0,2,65.9
2025-10-14,1138,14.0,9,28.37
2025-10-14,1464,16.0,4,105.15
2025-10-14,1514,40.0,5,32.57
2025-10-14,1293,39.0,9,102.47
2025-10-14,1005,31.0,2,59.04
2025-10-14,1043,19.0,6,100.23
2025-10-14,1462,41.0,5,46.67
2025-10-14,1231,34.0,9,83.33
2025-10-14,1558,8.0,7,145.09
2025-10-14,1981,5.0,9,124.16
2025-10-14,1661,42.0,9,83.57
2025-10-14,1019,6.0,4,74.51
2025-10-14,1248,11.0,8,86.76
2025-10-14,1832,33.0,5,32.64
2025-10-14,1478,27.0,2,110.46
2025-10-14,1114,21.0,5,79.13
2025-10-14,1375,2.0,9,100.36
2025-10-14,1581,42.0,9,126.27
2025-10-14,99999,9.0,6,109.93
2025-10-14,1722,9.0,6,66.25
2025-10-14,1526,8.0,6,9.33
2025-10-14,1887,21.0,5,15.97
2025-10-14,1510,6.0,4,120.59
2025-10-14,1513,43.0,6,43.94
2025-10-14,1009,3.0,6,106.69
2025-10-14,1286,12.0,5,98.45
2025-10-14,1891,3.0,5,14.19
2025-10-14,1849,16.0,6,135.94
2025-10-14,1612,25.0,8,63.3
2025-10-14,1415,12.0,7,64.92
2025-10-14,1230,18.0,4,90.92
2025-10-14,1254,27.0,1,44.85
2025-10-14,1243,5.0,5,139.75
2025-10-14,1984,33.0,8,117.08
2025-10-14,1854,48.0,5,86.98
2025-10-14,1717,41.0,8,118.22
2025-10-14,1344,8.0,4,76.62
2025-10-14,1399,28.0,4,74.64
2025-10-14,99999,46.0,4,118.61
2025-10-14,1589,43.0,9,77.01
2025-10-14,1071,34.0,9,22.18
2025-10-14,1585,34.0,8,22.33
2025-10-14,1027,35.0,7,53.6
2025-10-14,1322,34.0,6,98.6
2025-10-14,1022,27.0,9,63.51
2025-10-14,1459,31.0,6,5.2
2025-10-14,1674,35.0,8,97.98
2025-10-14,1791,13.0,7,27.09
2025-10-14,1417,,5,
2025-10-14,1496,18.0,8,99.43
2025-10-14,1737,32.0,1,9.62
2025-10-14,1581,2.0,2,129.22
2025-10-14,1180,46.0,5,77.15
2025-10-14,1085,15.0,1,109.94
2025-10-14,1977,5.0,9,84.52
2025-10-14,1358,1.0,7,40.18
2025-10-14,1855,36.0,5,134.29
2025-10-14,1787,28.0,1,125.28
2025-10-14,1022,48.0,4,-38.8
2025-10-14,1819,17.0,4,146.39
2025-10-14,1237,34.0,3,111.86
2025-10-14,1728,7.0,9,114.16
2025-10-14,1853,41.0,7,132.81
2025-10-14,1401,45.0,7,103.89
2025-10-14,1762,27.0,9,68.97
2025-10-14,1565,16.0,7,116.27
2025-10-14,1658,7.0,3,140.82
2025-10-14,1203,9.0,8,104.59
2025-10-14,1453,1.0,3,87.72
2025-10-14,1121,46.0,3,43.18
2025-10-14,1424,28.0,5,118.97
2025-10-14,1982,48.0,9,66.3
2025-10-14,1152,11.0,6,29.94
2025-10-14,1666,44.0,1,140.14
2025-10-14,1977,10.0,4,84.99
2025-10-14,1020,47.0,3,64.73
2025-10-14,1125,30.0,8,92.63
2025-10-14,1272,45.0,7,32.33
2025-10-14,1031,4.0,2,38.39
2025-10-14,1912,39.0,2,43.35
2025-10-14,1533,26.0,9,48.43
2025-10-14,1925,16.0,9,40.71
2025-10-14,1450,7.0,3,108.97
2025-10-14,1063,42.0,8,104.13
2025-10-14,1572,20.0,3,148.77
2025-10-14,1886,37.0,3,85.46
2025-10-14,1712,2.0,8,102.38
2025-10-14,1573,39.0,2,45.98
2025-10-14,1046,30.0,3,86.35
2025-10-14,1732,9.0,3,15.63
2025-10-14,1930,21.0,7,103.91
2025-10-14,1160,8.0,3,43.85
2025-10-14,1785,49.0,6,146.0
2025-10-14,1608,33.0,3,102.75
2025-10-14,1315,8.0,6,55.43
2025-10-14,1859,13.0,5,14.85
