fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-18,1040,2.0,5,126.56
2025-10-18,1975,5.0,2,108.52
2025-10-18,1849,4.0,4,94.97
2025-10-18,1203,49.0,1,61.55
2025-10-18,1099,10.0,3,10.02
2025-10-18,1541,38.0,2,49.53
2025-10-18,1174,27.0,2,21.09
2025-10-18,1704,36.0,9,131.81
2025-10-18,1347,47.0,8,56.96
2025-10-18,1612,48.0,9,137.94
2025-10-18,1631,14.0,2,23.46
2025-10-18,1294,6.0,9,55.23
2025-10-18,1611,49.0,9,71.38
2025-10-18,1991,38.0,6,114.26
2025-10-18,1224,13.0,5,129.72
2025-10-18,1966,31.0,6,140.2
2025-10-18,1262,23.0,2,123.95
2025-10-18,1824,14.0,7,73.03
2025-10-18,1856,4.0,2,62.78
2025-10-18,1523,7.0,7,55.16
2025-10-18,1557,28.0,5,77.6
2025-10-18,1193,32.0,2,48.28
2025-10-18,1366,34.0,9,144.43
2025-10-18,1769,25.0,5,18.74
2025-10-18,1892,18.0,8,69.8
2025-10-18,1919,43.0,7,62.32
2025-10-18,1754,7.0,3,85.55
2025-10-18,1773,13.0,2,113.87
2025-10-18,1683,10.0,2,34.96
2025-10-18,1082,30.0,1,12.7
2025-10-18,1638,31.0,4,67.02
2025-10-18,1702,46.0,9,67.57
2025-10-18,1799,17.0,5,125.99
2025-10-18,1229,23.0,1,68.46
2025-10-18,1251,38.0,6,45.48
2025-10-18,1832,21.0,2,103.87
2025-10-18,1014,23.0,4,100.38
2025-10-18,1650,42.0,5,55.74
2025-10-18,1678,14.0,6,16.9
2025-10-18,1236,35.0,4,49.47
2025-10-18,1647,14.0,2,117.59
2025-10-18,1434,13.0,0,28.38
2025-10-18,1395,41.0,8,20.67
2025-10-18,1836,15.0,6,24.94
2025-10-18,1222,34.0,2,46.91
2025-10-18,1957,15.0,2,16.56
2025-10-18,1046,8.0,4,-73.28
2025-10-18,1883,20.0,7,44.95
2025-10-18,1442,13.0,6,123.45
2025-10-18,1330,32.0,4,128.98
2025-10-18,1124,43.0,7,103.12
2025-10-18,1557,17.0,9,116.5
2025-10-18,1961,8.0,5,27.76
2025-10-18,1446,36.0,4,111.98
2025-10-18,1613,48.0,9,27.99
2025-10-18,1130,37.0,8,35.96
2025-10-18,1937,4.0,5,73.45
2025-10-18,1673,27.0,3,86.78
2025-10-18,1585,29.0,6,89.24
2025-10-18,1122,31.0,4,123.27
2025-10-18,1372,9.0,6,86.53
2025-10-18,1974,27.0,8,121.89
2025-10-18,1980,47.0,2,138.28
2025-10-18,1085,7.0,3,18.68
2025-10-18,1607,17.0,3,121.98
2025-10-18,1516,23.0,6,66.82
2025-10-18,1002,41.0,8,89.56
2025-10-18,1945,3.0,5,96.99
2025-10-18,1875,16.0,7,114.9
2025-10-18,1288,33.0,5,70.19
2025-10-18,1405,28.0,2,79.56
2025-10-18,1763,13.0,4,79.18
2025-10-18,1302,35.0,6,27.18
2025-10-18,1431,11.0,8,62.32
2025-10-18,1468,28.0,3,78.87
2025-10-18,1627,31.0,1,114.83
2025-10-18,1098,21.0,3,133.47
2025-10-18,1506,44.0,7,71.65
2025-10-18,1170,20.0,3,120.83
2025-10-18,1361,45.0,4,93.04
2025-10-18,1996,31.0,2,122.03
2025-10-18,1889,39.0,5,115.99
2025-10-18,1576,8.0,5,59.86
2025-10-18,1955,10.0,7,75.3
2025-10-18,1537,,1,
2025-10-18,1706,15.0,3,33.04
2025-10-18,1007,1.0,7,78.68
2025-10-18,99999,49.0,8,138.83
2025-10-18,1446,5.0,7,116.92
2025-10-18,1672,46.0,3,115.87
2025-10-18,1899,40.0,7,62.7
2025-10-18,1393,43.0,6,146.24
2025-10-18,1359,2.0,2,96.48
2025-10-18,1317,31.0,1,30.7
2025-10-18,1480,12.0,8,30.26
2025-10-18,1354,30.0,2,148.6
2025-10-18,1669,27.0,8,124.54
2025-10-18,1245,36.0,5,52.2
2025-10-18,1443,27.0,5,26.62
2025-10-18,1521,3.0,4,70.47
2025-10-18,1619,6.0,7,86.65
2025-10-18,1724,47.0,4,75.73
2025-10-18,1590,20.0,6,143.81
2025-10-18,1153,46.0,2,79.28
2025-10-18,1053,37.0,7,93.22
2025-10-18,1462,1.0,3,5.23
2025-10-18,1722,9.0,5,32.03
2025-10-18,1364,46.0,1,30.24
2025-10-18,1350,42.0,5,123.6
2025-10-18,1982,39.0,5,26.37
2025-10-18,1731,41.0,1,48.35
2025-10-18,1963,36.0,3,64.41
2025-10-18,1317,17.0,8,49.64
2025-10-18,1354,7.0,3,70.46
2025-10-18,1694,21.0,3,145.24
2025-10-18,1545,21.0,8,78.4
2025-10-18,1167,11.0,8,96.51
2025-10-18,1481,40.0,5,52.57
2025-10-18,1643,30.0,3,31.8
2025-10-18,1779,36.0,2,116.88
2025-10-18,1530,32.0,9,67.47
2025-10-18,1622,35.0,9,106.64
2025-10-18,1062,15.0,6,40.64
2025-10-18,1878,26.0,5,117.73
2025-10-18,1740,41.0,8,39.32
2025-10-18,1496,30.0,4,73.59
2025-10-18,1812,47.0,2,91.44
2025-10-18,,10.0,6,141.95
2025-10-18,1591,29.0,4,144.55
2025-10-18,1458,19.0,7,25.17
2025-10-18,1982,26.0,3,57.64
2025-10-18,1458,3.0,7,11.3
2025-10-18,1201,16.0,7,94.45
2025-10-18,1817,43.0,6,121.26
2025-10-18,1835,8.0,2,50.65
2025-10-18,1006,11.0,1,145.25
2025-10-18,1904,19.0,7,35.45
2025-10-18,1921,23.0,6,77.03
2025-10-18,1239,4.0,4,50.13
2025-10-18,1103,48.0,2,63.25
2025-10-18,1319,35.0,4,117.4
2025-10-18,1127,7.0,5,22.92
2025-10-18,1688,36.0,5,87.15
2025-10-18,1634,21.0,3,121.78
2025-10-18,1938,5.0,2,142.01
2025-10-18,1543,15.0,7,109.36
2025-10-18,1875,25.0,1,38.48
2025-10-18,1885,37.0,7,120.58
2025-10-18,1673,48.0,9,132.63
2025-10-18,1400,40.0,2,73.92
2025-10-18,1070,21.0,8,24.58
2025-10-18,1530,28.0,3,125.32
2025-10-18,1855,35.0,6,139.63
2025-10-18,1072,,4,
2025-10-18,1135,22.0,4,105.5
2025-10-18,1298,41.0,6,17.48
2025-10-18,1786,19.0,9,111.45
2025-10-18,1309,19.0,2,95.72
