fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-12,1096,8.0,2,13.91
2025-10-12,1295,7.0,6,92.44
2025-10-12,1658,14.0,4,121.51
2025-10-12,1977,46.0,5,93.01
2025-10-12,1233,4.0,3,5.39
2025-10-12,1341,38.0,9,38.23
2025-10-12,1133,39.0,5,137.47
2025-10-12,1565,48.0,2,98.32
2025-10-12,1725,10.0,5,71.11
2025-10-12,1013,37.0,7,50.23
2025-10-12,1731,20.0,6,25.99
2025-10-12,1882,15.0,6,138.0
2025-10-12,1475,28.0,9,120.69
2025-10-12,1854,41.0,6,138.07
2025-10-12,1672,2.0,6,86.74
2025-10-12,1234,36.0,7,47.67
2025-10-12,99999,16.0,1,19.33
2025-10-12,1341,34.0,7,131.66
2025-10-12,1344,16.0,4,14.99
2025-10-12,1840,26.0,9,114.56
2025-10-12,1159,10.0,9,102.99
2025-10-12,1777,1.0,1,-107.52
2025-10-12,1005,13.0,1,45.96
2025-10-12,1449,13.0,5,46.18
2025-10-12,1130,31.0,3,102.85
2025-10-12,1491,45.0,6,42.37
2025-10-12,1440,16.0,4,13.21
2025-10-12,1750,17.0,3,13.99
2025-10-12,1429,45.0,6,7.62
2025-10-12,1057,32.0,3,42.52
2025-10-12,1978,7.0,2,125.67
2025-10-12,1276,7.0,5,144.93
2025-10-12,1005,33.0,6,54.58
2025-10-12,1549,47.0,2,139.3
2025-10-12,1779,46.0,7,64.88
2025-10-12,1820,9.0,4,114.29
2025-10-12,1737,49.0,4,14.11
2025-10-12,1629,19.0,3,93.75
2025-10-12,1492,44.0,5,124.53
2025-10-12,1055,34.0,3,56.99
2025-10-12,1942,32.0,9,59.68
2025-10-12,1394,31.0,2,7.34
2025-10-12,1835,16.0,7,50.62
2025-10-12,1521,31.0,5,118.11
2025-10-12,1920,45.0,7,79.78
2025-10-12,99999,3.0,5,77.35
2025-10-12,1627,18.0,5,137.73
2025-10-12,1370,36.0,2,5.58
2025-10-12,1885,19.0,8,38.81
2025-10-12,1015,10.0,1,137.46
2025-10-12,1729,4.0,2,-10.9
2025-10-12,1173,44.0,1,106.09
2025-10-12,1944,41.0,6,37.2
2025-10-12,1479,23.0,3,36.0
2025-10-12,1293,11.0,4,27.39
2025-10-12,1342,39.0,4,111.85
2025-10-12,1145,43.0,6,116.24
2025-10-12,1244,1.0,3,24.15
2025-10-12,1897,43.0,5,15.69
2025-10-12,1144,7.0,0,122.83
2025-10-12,1362,10.0,7,149.44
2025-10-12,1183,11.0,1,129.34
2025-10-12,1477,49.0,6,20.92
2025-10-12,1012,46.0,5,90.1
2025-10-12,1090,2.0,9,140.29
2025-10-12,1943,5.0,1,110.13
2025-10-12,1604,28.0,9,85.0
2025-10-12,1900,27.0,6,20.43
2025-10-12,1849,33.0,3,114.37
2025-10-12,1684,31.0,7,148.13
2025-10-12,1191,27.0,9,51.38
2025-10-12,1874,12.0,7,57.34
2025-10-12,1797,20.0,9,86.09
2025-10-12,1914,29.0,8,126.19
2025-10-12,1895,30.0,1,147.02
2025-10-12,1626,15.0,3,101.06
2025-10-12,1033,20.0,8,58.94
2025-10-12,1359,40.0,2,48.23
2025-10-12,1261,29.0,3,40.91
2025-10-12,1633,17.0,7,37.34
2025-10-12,1613,2.0,5,64.71
2025-10-12,1116,11.0,7,54.34
2025-10-12,1795,40.0,9,132.86
2025-10-12,1630,25.0,7,38.61
2025-10-12,1200,15.0,2,54.47
2025-10-12,1281,16.0,9,35.41
2025-10-12,1279,29.0,8,26.32
2025-10-12,1770,35.0,8,48.77
2025-10-12,1718,,4,
2025-10-12,1145,23.0,9,9.87
2025-10-12,1355,33.0,4,50.63
2025-10-12,1289,37.0,5,58.94
2025-10-12,1143,37.0,7,20.94
2025-10-12,1638,19.0,9,21.17
2025-10-12,1522,21.0,3,37.93
2025-10-12,1150,44.0,9,132.95
2025-10-12,1042,4.0,5,127.34
2025-10-12,1707,33.0,4,63.19
2025-10-12,1483,10.0,5,11.14
2025-10-12,1844,15.0,9,37.7
2025-10-12,1289,46.0,3,40.5
2025-10-12,1732,4.0,5,79.27
2025-10-12,1483,2.0,6,41.68
2025-10-12,1088,41.0,5,105.52
2025-10-12,1639,27.0,3,56.57
2025-10-12,1484,18.0,5,98.98
2025-10-12,1337,20.0,5,5.38
2025-10-12,1541,23.0,8,111.13
2025-10-12,1739,25.0,5,103.92
2025-10-12,1261,17.0,5,112.71
2025-10-12,1363,13.0,5,18.74
2025-10-12,1801,44.0,1,76.7
2025-10-12,1226,19.0,2,44.19
2025-10-12,1058,30.0,3,119.91
2025-10-12,1893,39.0,8,51.84
2025-10-12,1181,33.0,8,49.47
2025-10-12,1768,45.0,7,149.53
2025-10-12,1657,4.0,4,131.97
2025-10-12,1467,1.0,3,42.71
2025-10-12,1215,8.0,2,130.87
2025-10-12,1944,39.0,2,83.59
2025-10-12,1031,8.0,5,51.89
2025-10-12,1030,42.0,7,53.29
2025-10-12,1800,29.0,1,99.62
2025-10-12,1124,19.0,2,16.34
2025-10-12,1769,10.0,6,94.95
2025-10-12,1246,27.0,9,146.98
2025-10-12,1205,26.0,6,99.73
2025-10-12,1918,47.0,4,103.35
2025-10-12,1255,1.0,2,61.23
2025-10-12,1734,48.0,9,14.58
2025-10-12,1501,44.0,5,39.09
2025-10-12,1192,18.0,4,88.12
2025-10-12,1311,22.0,5,84.83
2025-10-12,1144,43.0,6,88.24
2025-10-12,1612,17.0,2,39.4
2025-10-12,1999,14.0,4,118.98
2025-10-12,1334,33.0,2,12.59
2025-10-12,1642,41.0,7,99.97
2025-10-12,1594,7.0,0,131.7
2025-10-12,1802,49.0,2,134.64
2025-10-12,1392,25.0,7,126.5
2025-10-12,1305,19.0,8,90.02
2025-10-12,1524,7.0,9,23.29
2025-10-12,1025,38.0,2,109.86
2025-10-12,1366,47.0,9,130.09
2025-10-12,1547,31.0,2,117.26
2025-10-12,1470,30.0,2,43.15
2025-10-12,1182,12.0,6,85.27
2025-10-12,1992,39.0,7,67.77
2025-10-12,1487,38.0,4,67.91
2025-10-12,1325,14.0,6,30.83
2025-10-12,1196,,8,
2025-10-12,1540,49.0,6,135.94
2025-10-12,1366,48.0,4,129.74
2025-10-12,1855,33.0,1,139.1
2025-10-12,1736,45.0,1,147.19
2025-10-12,1111,49.0,4,100.88
2025-10-12,1097,10.0,9,37.99
2025-10-12,1936,29.0,5,33.04
2025-10-12,1466,38.0,5,36.34
2025-10-12,1868,14.0,8,68.2
2025-10-12,1193,2.0,8,39.59
2025-10-12,1245,45.0,8,55.79
2025-10-12,1572,44.0,3,88.98
2025-10-12,1641,3.0,7,44.21
2025-10-12,1349,2.0,8,115.06
2025-10-12,1410,1.0,8,29.32
2025-10-12,1505,24.0,1,125.62
2025-10-12,1832,5.0,8,140.74
2025-10-12,1268,45.0,8,80.34
2025-10-12,1272,20.0,4,82.43
2025-10-12,1723,18.0,5,138.23
2025-10-12,1207,35.0,1,91.47
2025-10-12,1986,45.0,8,49.48
2025-10-12,1611,13.0,4,85.12
2025-10-12,1223,39.0,7,115.97
2025-10-12,1738,36.0,8,38.07
2025-10-12,1334,11.0,6,148.27
2025-10-12,1146,43.0,2,54.05
2025-10-12,1103,10.0,5,122.87
2025-10-12,1413,21.0,5,72.38
2025-10-12,1022,21.0,4,35.88
2025-10-12,1019,36.0,3,127.83
2025-10-12,1353,38.0,2,96.51
2025-10-12,1811,42.0,6,83.12
2025-10-12,1440,24.0,5,69.41
2025-10-12,1740,36.0,4,56.27
2025-10-12,1293,5.0,6,96.55
2025-10-12,1994,23.0,1,11.06
2025-10-12,1364,13.0,9,62.56
2025-10-12,1687,4.0,9,7.82
2025-10-12,1842,41.0,1,140.47
2025-10-12,1467,43.0,2,86.16
2025-10-12,1723,24.0,5,76.83
2025-10-12,1921,15.0,2,135.66
2025-10-12,1559,39.0,3,52.4
2025-10-12,1649,26.0,9,5.24
2025-10-12,1725,40.0,4,31.3
2025-10-12,1655,22.0,1,11.24
