fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-26,1208,1.0,6,133.62
2025-10-26,1804,30.0,2,68.41
2025-10-26,1728,34.0,3,23.27
2025-10-26,1882,46.0,3,132.84
2025-10-26,1252,28.0,6,14.11
2025-10-26,1446,22.0,8,34.14
2025-10-26,1164,16.0,8,17.42
2025-10-26,1663,43.0,7,43.93
2025-10-26,1739,18.0,6,42.43
2025-10-26,1084,12.0,8,24.32
2025-10-26,1120,49.0,7,118.93
2025-10-26,1170,19.0,8,106.53
2025-10-26,1623,3.0,4,107.27
2025-10-26,1341,36.0,6,82.08
2025-10-26,1396,8.0,1,63.54
2025-10-26,1443,47.0,7,42.89
2025-10-26,1624,21.0,6,46.18
2025-10-26,1240,22.0,8,118.26
2025-10-26,1091,22.0,7,140.62
2025-10-26,1887,48.0,3,41.01
2025-10-26,1298,36.0,4,137.93
2025-10-26,1004,43.0,1,50.42
2025-10-26,1535,41.0,1,136.31
2025-10-26,1917,47.0,6,94.3
2025-10-26,1920,39.0,1,25.08
2025-10-26,1461,15.0,2,128.14
2025-10-26,1820,18.0,1,122.46
2025-10-26,1220,3.0,7,19.18
2025-10-26,1895,40.0,2,109.91
2025-10-26,1480,26.0,2,88.81
2025-10-26,1001,23.0,4,13.53
2025-10-26,1647,39.0,7,83.55
2025-10-26,1312,25.0,6,19.71
2025-10-26,1853,35.0,7,125.46
2025-10-26,1483,6.0,5,115.11
2025-10-26,1980,26.0,8,147.73
2025-10-26,1686,38.0,6,73.65
2025-10-26,1739,18.0,3,135.4
2025-10-26,1833,36.0,1,27.57
2025-10-26,1877,36.0,4,70.37
2025-10-26,99999,25.0,3,6.53
2025-10-26,1751,40.0,0,98.5
2025-10-26,1811,16.0,7,119.57
2025-10-26,1825,6.0,7,21.99
2025-10-26,1628,32.0,4,66.73
2025-10-26,1069,17.0,7,6.6
2025-10-26,1098,19.0,4,50.59
2025-10-26,1730,5.0,6,133.4
2025-10-26,1412,6.0,9,132.49
2025-10-26,1344,29.0,5,81.09
2025-10-26,1224,27.0,8,62.94
2025-10-26,1719,13.0,8,18.77
2025-10-26,1559,15.0,5,71.22
2025-10-26,1460,41.0,6,13.78
2025-10-26,1990,37.0,3,11.86
2025-10-26,1535,12.0,3,125.19
2025-10-26,1519,19.0,5,140.53
2025-10-26,1808,45.0,3,132.41
2025-10-26,1389,45.0,1,66.24
2025-10-26,1323,43.0,3,16.33
2025-10-26,1148,49.0,6,138.47
2025-10-26,1000,5.0,5,39.1
2025-10-26,1213,43.0,9,65.89
2025-10-26,1877,32.0,3,54.2
2025-10-26,1784,1.0,5,131.45
2025-10-26,1280,33.0,6,136.79
2025-10-26,1160,47.0,8,64.16
2025-10-26,1538,,6,
2025-10-26,1996,14.0,3,57.11
2025-10-26,1019,33.0,6,47.41
2025-10-26,1724,20.0,1,59.62
2025-10-26,1386,31.0,2,74.53
2025-10-26,1939,17.0,3,19.47
2025-10-26,1262,4.0,8,148.21
2025-10-26,1499,44.0,8,50.71
2025-10-26,1252,4.0,4,12.1
2025-10-26,1275,49.0,9,71.84
