fecha,id_cliente,id_producto,unidades,precio_unitario
2025-11-02,1482,26.0,9,122.89
2025-11-02,1029,28.0,7,5.75
2025-11-02,1958,46.0,1,35.59
2025-11-02,1939,14.0,5,43.24
2025-11-02,1458,24.0,8,131.65
2025-11-02,1054,43.0,9,39.23
2025-11-02,1986,10.0,7,61.98
2025-11-02,1488,13.0,1,128.1
2025-11-02,1669,49.0,5,13.19
2025-11-02,1837,33.0,8,149.88
2025-11-02,1923,4.0,6,83.85
2025-11-02,1056,37.0,9,34.58
2025-11-02,1907,48.0,9,62.26
2025-11-02,1452,21.0,3,17.31
2025-11-02,1544,31.0,4,49.46
2025-11-02,1185,38.0,3,51.26
2025-11-02,1459,46.0,4,34.83
2025-11-02,1125,,8,
2025-11-02,1272,29.0,8,66.77
2025-11-02,1802,6.0,4,63.72
2025-11-02,1235,15.0,5,9.49
2025-11-02,1033,32.0,8,88.43
2025-11-02,1902,49.0,5,73.22
2025-11-02,1807,26.0,2,14.58
2025-11-02,1661,30.0,6,14.07
2025-11-02,1464,40.0,5,133.52
2025-11-02,1142,42.0,2,6.92
2025-11-02,1242,1.0,3,123.2
2025-11-02,1248,9.0,0,108.21
2025-11-02,1772,30.0,5,6.54
2025-11-02,1693,48.0,2,57.47
2025-11-02,1278,38.0,6,134.58
2025-11-02,1820,40.0,2,125.67
2025-11-02,1170,42.0,9,55.4
2025-11-02,1837,4.0,3,61.98
2025-11-02,1419,16.0,3,138.09
2025-11-02,1650,33.0,9,81.93
2025-11-02,1267,31.0,2,130.79
2025-11-02,1384,41.0,5,82.35
2025-11-02,1283,47.0,4,48.8
2025-11-02,1357,13.0,1,22.11
2025-11-02,1773,,5,
2025-11-02,1106,46.0,7,66.91
2025-11-02,1055,20.0,8,14.25
2025-11-02,1457,14.0,5,94.47
2025-11-02,1475,28.0,1,74.61
2025-11-02,1847,28.0,7,84.41
2025-11-02,1249,8.0,8,92.5
2025-11-02,1023,46.0,2,149.0
2025-11-02,1910,15.0,9,79.96
2025-11-02,1038,16.0,3,55.08
2025-11-02,1552,8.0,5,27.26
2025-11-02,1092,13.0,5,43.78
2025-11-02,1509,5.0,9,145.17
2025-11-02,1243,26.0,9,109.11
2025-11-02,1781,20.0,1,93.03
2025-11-02,1663,6.0,1,38.55
2025-11-02,1697,43.0,5,12.15
2025-11-02,1078,40.0,1,109.45
2025-11-02,1541,32.0,1,41.9
2025-11-02,-1,10.0,2,108.79
2025-11-02,1532,19.0,3,110.39
2025-11-02,1199,12.0,4,34.42
2025-11-02,1308,14.0,2,14.27
2025-11-02,1510,25.0,9,137.4
2025-11-02,1342,35.0,6,27.21
2025-11-02,1221,21.0,1,30.21
2025-11-02,1497,8.0,3,77.07
2025-11-02,1041,49.0,7,46.02
2025-11-02,1356,1.0,7,63.08
2025-11-02,1901,17.0,1,75.93
2025-11-02,1888,21.0,4,114.02
2025-11-02,1922,45.0,6,55.56
2025-11-02,1419,8.0,7,23.69
2025-11-02,1481,46.0,6,149.03
2025-11-02,1663,17.0,7,67.79
2025-11-02,1822,43.0,2,82.39
2025-11-02,1685,35.0,2,129.03
2025-11-02,1658,2.0,2,33.9
2025-11-02,1836,43.0,9,-69.84
2025-11-02,1412,15.0,9,86.38
2025-11-02,1892,21.0,9,75.74
2025-11-02,1979,18.0,7,50.89
2025-11-02,1592,16.0,1,68.88
2025-11-02,1594,47.0,3,137.27
2025-11-02,1542,28.0,6,100.78
2025-11-02,1997,22.0,2,62.17
2025-11-02,1242,30.0,2,147.21
2025-11-02,1453,8.0,4,12.98
2025-11-02,1838,24.0,7,44.19
2025-11-02,1344,28.0,7,27.7
2025-11-02,1692,5.0,4,6.23
2025-11-02,1022,42.0,8,105.83
2025-11-02,1198,21.0,5,17.96
2025-11-02,1587,10.0,3,16.23
2025-11-02,1537,40.0,9,20.1
2025-11-02,1897,48.0,7,133.84
2025-11-02,1686,12.0,2,123.87
2025-11-02,1978,41.0,6,27.26
2025-11-02,1502,10.0,9,86.28
2025-11-02,1446,49.0,9,27.48
2025-11-02,1503,17.0,8,58.79
2025-11-02,1281,7.0,1,40.31
2025-11-02,1673,14.0,3,127.8
2025-11-02,1480,7.0,2,74.83
2025-11-02,1772,1.0,2,11.99
2025-11-02,1107,2.0,9,82.89
2025-11-02,1665,2.0,9,37.5
2025-11-02,1101,29.0,3,146.65
2025-11-02,1722,23.0,6,80.18
2025-11-02,1293,17.0,3,7.19
2025-11-02,1948,29.0,3,126.97
2025-11-02,1424,16.0,4,93.91
2025-11-02,1407,12.0,4,55.85
2025-11-02,1643,31.0,1,60.02
2025-11-02,1966,47.0,9,23.0
2025-11-02,1911,10.0,9,136.5
2025-11-02,1037,6.0,5,103.87
2025-11-02,1112,32.0,8,131.02
2025-11-02,1130,12.0,3,144.13
2025-11-02,1768,19.0,2,145.7
2025-11-02,1832,38.0,8,123.23
2025-11-02,1199,49.0,4,72.83
2025-11-02,1662,8.0,6,26.65
2025-11-02,1647,15.0,9,77.89
2025-11-02,1344,31.0,8,13.67
2025-11-02,1165,22.0,4,32.73
2025-11-02,1843,22.0,8,135.32
2025-11-02,1221,10.0,7,107.39
2025-11-02,1163,43.0,9,6.86
2025-11-02,1981,14.0,3,95.59
2025-11-02,1688,14.0,5,114.26
2025-11-02,1245,40.0,4,68.88
2025-11-02,1635,46.0,3,138.27
2025-11-02,1413,23.0,6,84.29
2025-11-02,1357,37.0,1,149.53
2025-11-02,1963,20.0,1,80.49
2025-11-02,1199,44.0,3,73.69
2025-11-02,1433,21.0,2,66.82
2025-11-02,1713,14.0,7,26.21
2025-11-02,1524,6.0,1,109.28
2025-11-02,1542,13.0,3,72.72
2025-11-02,1550,13.0,4,88.58
2025-11-02,1016,42.0,2,99.44
2025-11-02,1369,9.0,1,-87.57
2025-11-02,1213,24.0,8,86.36
2025-11-02,1687,49.0,7,30.47
2025-11-02,1379,18.0,5,135.08
2025-11-02,1572,10.0,4,129.28
2025-11-02,1375,45.0,7,32.3
2025-11-02,1898,45.0,2,61.27
2025-11-02,1797,7.0,4,144.27
2025-11-02,1190,42.0,4,79.78
2025-11-02,1429,45.0,5,45.0
2025-11-02,1588,18.0,5,33.04
2025-11-02,1636,46.0,7,91.63
2025-11-02,1777,36.0,6,107.99
2025-11-02,1623,3.0,8,81.69
2025-11-02,-1,34.0,7,102.41
2025-11-02,1119,31.0,2,137.46
2025-11-02,1415,11.0,2,118.93
2025-11-02,1980,40.0,7,19.13
2025-11-02,1171,9.0,8,81.66
2025-11-02,1250,49.0,2,144.6
2025-11-02,1558,19.0,3,137.29
2025-11-02,1361,44.0,4,130.18
2025-11-02,1854,22.0,9,10.27
2025-11-02,1846,38.0,1,26.51
2025-11-02,1323,2.0,6,42.21
2025-11-02,1933,32.0,6,18.53
2025-11-02,1388,49.0,-5,76.11
2025-11-02,1728,45.0,4,61.01
2025-11-02,1973,3.0,3,82.95
2025-11-02,1976,27.0,4,107.79
2025-11-02,1494,8.0,3,82.94
2025-11-02,1281,44.0,7,16.25
2025-11-02,1884,26.0,7,44.48
2025-11-02,1618,44.0,3,142.43
2025-11-02,1315,11.0,5,50.5
2025-11-02,1768,37.0,7,131.29
2025-11-02,1673,9.0,5,115.06
2025-11-02,1715,36.0,3,82.61
2025-11-02,1015,25.0,5,107.9
2025-11-02,1616,20.0,2,34.6
2025-11-02,1953,19.0,3,99.69
2025-11-02,1349,32.0,2,65.81
2025-11-02,1916,46.0,4,31.36
2025-11-02,1823,25.0,7,99.53
2025-11-02,1417,30.0,5,76.38
2025-11-02,1907,1.0,5,75.96
2025-11-02,1701,34.0,4,111.95
2025-11-02,1265,18.0,5,39.88
2025-11-02,1839,13.0,3,143.76
2025-11-02,1217,47.0,1,43.61
2025-11-02,1423,37.0,9,40.28
2025-11-02,1010,22.0,2,106.24
2025-11-02,1376,48.0,3,114.98
2025-11-02,1993,22.0,8,134.86
2025-11-02,1723,22.0,9,129.31
2025-11-02,1524,17.0,8,12.97
